市区町村,種別,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
山口県防府市,住宅地,100,98.73474921,98.10212381,97.89877994,98.05693629,98.46362404,98.5539991,99.00587438,99.84184365,100.858563,102.1690014
山梨県笛吹市,住宅地,100,97.12202609,94.62778204,92.24865695,90.13814275,88.56485035,87.1066769,85.99386032,85.11128166,84.42056792,83.76822717
北海道千歳市,住宅地,100,98.75902527,97.87906137,97.49548736,98.55595668,103.7906137,108.2806859,124.1651625,152.4142599,169.9232852,179.8285199
静岡県富士宮市,工業地,100,99.23371648,98.65900383,98.27586207,98.08429119,98.08429119,97.89272031,97.70114943,97.70114943,97.89272031,98.08429119
福岡県北九州市八幡西区,工業地,100,98.85057471,98.46743295,98.46743295,99.23371648,100,100.3831418,101.532567,106.8965517,113.7931034,123.3716475
栃木県那珂川町,商業地,100,96.16858238,93.10344828,90.42145594,87.7394636,85.05747126,82.37547893,80.07662835,77.77777778,75.4789272,73.18007663
鹿児島県湧水町,商業地,100,95.40229885,91.18773946,88.12260536,84.6743295,82.37547893,80.45977011,78.92720307,77.01149425,75.09578544,73.18007663
群馬県安中市,住宅地,100,98.2388974,96.86064319,95.55895865,94.3338438,93.10872894,91.5007657,89.89280245,88.2848392,87.13629403,86.29402757
岐阜県大野町,住宅地,100,97.51434034,95.60229446,93.88145315,92.92543021,92.16061185,91.01338432,89.48374761,87.9541109,86.61567878,85.27724665
北海道江別市,住宅地,100,98.95228656,98.34348011,98.30100524,98.79654538,100.877814,106.9517202,125.612346,159.8046156,177.2263911,177.2263911
群馬県明和町,住宅地,100,98.59872611,97.96178344,97.57961783,97.19745223,96.81528662,96.17834395,95.41401274,94.77707006,94.52229299,94.39490446
石川県能美市,住宅地,100,98.75835721,98.08978032,97.46895893,97.27793696,97.6599809,96.60936008,97.086915,98.18529131,99.4269341,100.7163324
富山県舟橋村,商業地,100,100,100.7633588,101.5267176,102.2900763,103.0534351,103.0534351,103.0534351,103.0534351,103.0534351,103.0534351
滋賀県米原市,住宅地,100,99.49130988,98.98261975,98.3467571,97.71089445,96.6935142,95.46417974,94.3620178,93.30224671,92.87833828,92.64518864
富山県滑川市,住宅地,100,98.72935197,96.82337992,94.91740788,93.13850064,91.613723,90.08894536,88.94536213,87.92884371,86.91232529,85.76874206
広島県大竹市,工業地,100,98.47908745,98.47908745,98.47908745,98.47908745,98.85931559,99.23954373,100,100.7604563,101.5209125,101.9011407
岐阜県川辺町,住宅地,100,99.04942966,98.47908745,97.90874525,97.33840304,96.76806084,96.19771863,95.81749049,95.43726236,94.67680608,93.91634981
熊本県大津町,住宅地,100,101.9011407,102.661597,105.3231939,108.365019,112.1673004,115.9695817,119.7718631,126.6159696,138.78327,152.0912548
北海道木古内町,商業地,100,95.05703422,92.39543726,89.7338403,87.45247148,85.5513308,83.65019011,81.74904943,79.84790875,78.3269962,76.42585551
北海道本別町,商業地,100,94.67680608,89.35361217,85.17110266,81.36882129,78.3269962,74.52471483,72.62357414,70.72243346,69.20152091,65.39923954
富山県高岡市,工業地,100,100,100,100,100,100,100,99.62049336,99.81024668,100,100
山梨県南アルプス市,住宅地,100,97.72439949,96.01769912,94.62705436,93.74209861,92.98356511,92.16182048,91.27686473,90.58154235,90.07585335,89.6965866
山口県岩国市,工業地,100,98.35858586,97.0959596,96.33838384,95.95959596,95.83333333,95.83333333,95.83333333,95.95959596,96.08585859,96.46464646
北海道石狩市,商業地,100,97.98234552,96.97351828,96.72131148,97.09962169,98.23455233,99.11727617,112.7364439,136.1916772,152.5851198,152.5851198
茨城県鹿嶋市,商業地,100,99.81096408,99.81096408,99.81096408,100.3780718,100.7561437,100.5671078,100.3780718,100.1890359,100.5671078,101.5122873
群馬県下仁田町,住宅地,100,95.8490566,92.0754717,87.9245283,84.1509434,80.75471698,77.35849057,74.33962264,71.69811321,69.05660377,66.79245283
富山県黒部市,住宅地,100,99.43396226,98.86792453,98.30188679,97.73584906,96.88679245,96.22641509,95.8490566,95.66037736,95.56603774,95.47169811
三重県いなべ市,住宅地,100,98.92183288,97.95148248,97.14285714,96.49595687,95.95687332,95.30997305,94.66307278,94.393531,94.44743935,94.60916442
千葉県富津市,商業地,100,99.62264151,99.62264151,99.62264151,99.62264151,99.62264151,99.62264151,99.62264151,99.62264151,99.62264151,99.62264151
奈良県大淀町,住宅地,100,97.42462312,94.84924623,92.21105528,89.32160804,86.49497487,83.66834171,80.90452261,78.45477387,76.31909548,74.30904523
岩手県紫波町,住宅地,100,100.9416196,102.0715631,103.0131827,104.8964218,107.7212806,109.9811676,112.6177024,116.3841808,124.2937853,129.0018832
岐阜県本巣市,工業地,100,99.62406015,98.87218045,98.12030075,97.7443609,97.36842105,96.61654135,96.2406015,96.61654135,98.4962406,100.7518797
香川県高松市,工業地,100,97.83834586,96.80451128,96.2406015,95.77067669,95.58270677,94.83082707,94.07894737,93.70300752,93.70300752,94.07894737
福島県須賀川市,住宅地,100,100.5792164,101.2606474,101.9420784,103.8432709,104.2214651,104.2316865,105.1959114,106.3611584,107.451448,108.9131175
秋田県湯沢市,商業地,100,96.44859813,94.01869159,91.96261682,90.28037383,88.97196262,87.6635514,86.54205607,85.60747664,85.04672897,84.85981308
鹿児島県指宿市,商業地,100,96.38854296,93.89788294,92.27895392,90.66002491,89.16562889,87.29763387,85.67870486,83.93524284,82.06724782,80.0747198
岐阜県養老町,住宅地,100,97.57462687,95.14925373,92.91044776,90.85820896,88.43283582,85.82089552,83.76865672,82.08955224,80.78358209,79.85074627
高知県本山町,商業地,100,98.50746269,97.3880597,96.64179104,95.89552239,95.14925373,94.02985075,93.28358209,92.53731343,91.79104478,91.04477612
埼玉県小鹿野町,住宅地,100,98.88475836,97.76951673,96.65427509,95.53903346,94.79553903,94.05204461,93.30855019,92.56505576,91.82156134,91.07806691
福島県南会津町,商業地,100,98.88475836,98.14126394,97.39776952,96.65427509,95.53903346,93.30855019,91.07806691,88.84758364,87.3605948,85.87360595
福島県棚倉町,商業地,100,98.88475836,97.39776952,96.28252788,95.16728625,94.05204461,92.93680297,91.07806691,89.21933086,87.3605948,85.50185874
大分県日出町,住宅地,100,99.44444444,99.25925926,99.25925926,100.1851852,100.9259259,101.1111111,102.4074074,103.1481481,103.8888889,104.6296296
長野県高森町,商業地,100,97.03703704,94.44444444,92.22222222,90,87.77777778,85.55555556,83.33333333,81.48148148,79.62962963,78.14814815
鳥取県三朝町,商業地,100,95.92592593,91.85185185,88.14814815,85.18518519,82.59259259,80.37037037,77.77777778,75.92592593,74.81481481,74.07407407
岩手県二戸市,住宅地,100,95.80764488,91.73859433,88.28606658,85.32675709,83.72379778,82.24414303,80.88779285,79.65474723,78.4217016,77.4352651
岡山県備前市,住宅地,100,97.26331361,94.60059172,92.15976331,90.16272189,88.75739645,87.4260355,86.09467456,84.9112426,83.50591716,82.24852071
和歌山県那智勝浦町,住宅地,100,98.15157116,96.11829945,94.45471349,93.16081331,92.05175601,90.94269871,89.8336414,88.7245841,88.17005545,87.80036969
徳島県つるぎ町,住宅地,100,97.22735675,95.00924214,92.79112754,90.57301294,88.35489834,86.13678373,83.91866913,81.70055453,79.48243993,77.26432532
宮崎県日南市,商業地,100,95.93345656,92.23659889,88.7245841,85.3974122,83.1792976,81.33086876,79.48243993,77.63401109,75.78558226,73.56746765
埼玉県深谷市,工業地,100,100,100,100,101.1070111,102.2140221,102.2140221,102.9520295,103.6900369,104.797048,105.904059
徳島県鳴門市,住宅地,100,99.22594913,98.89421305,98.70991522,98.59933653,98.48875783,97.56726871,96.9406561,96.46148175,96.05602654,95.72429045
新潟県十日町市,住宅地,100,97.79005525,95.67219153,93.8305709,92.26519337,91.06813996,89.50276243,87.9373849,86.4640884,85.17495396,83.97790055
福岡県みやま市,商業地,100,97.42173112,95.02762431,93.37016575,92.08103131,91.34438306,90.42357274,90.23941068,90.42357274,91.16022099,92.44935543
佐賀県鳥栖市,工業地,100,100.122549,100.9803922,106.9852941,117.2794118,129.2892157,139.3382353,150.245098,165.8088235,183.9460784,205.7598039
長野県松川町,商業地,100,97.05882353,94.48529412,92.27941176,90.44117647,88.60294118,86.39705882,84.19117647,82.35294118,80.51470588,79.04411765
岐阜県坂祝町,商業地,100,99.63235294,98.89705882,98.16176471,97.05882353,96.32352941,93.38235294,91.91176471,90.80882353,90.07352941,89.33823529
岡山県鏡野町,商業地,100,97.42647059,94.85294118,92.64705882,91.17647059,90.44117647,90.07352941,90.07352941,90.07352941,90.07352941,90.07352941
鳥取県智頭町,住宅地,100,94.31192661,90.4587156,87.33944954,84.40366972,81.46788991,78.71559633,75.77981651,73.02752294,70.4587156,68.25688073
静岡県磐田市,工業地,100,99.26650367,98.65525672,98.65525672,98.53300733,98.53300733,97.92176039,97.92176039,98.28850856,99.02200489,100.2444988
福島県石川町,商業地,100,98.9010989,97.8021978,96.33699634,94.87179487,93.40659341,91.94139194,90.47619048,89.37728938,88.27838828,87.17948718
福岡県宮若市,商業地,100,98.53479853,97.43589744,96.7032967,96.33699634,95.97069597,95.6043956,95.23809524,94.50549451,93.77289377,93.40659341
青森県むつ市,商業地,100,97.81021898,96.22871046,95.37712895,95.01216545,94.76885645,93.91727494,93.55231144,93.30900243,93.79562044,94.52554745
群馬県邑楽町,住宅地,100,98.90809827,98.2711556,97.36123749,96.633303,95.99636033,95.35941765,94.54049136,93.72156506,92.99363057,92.81164695
島根県隠岐の島町,住宅地,100,98,96.72727273,95.45454545,94.18181818,92.90909091,91.27272727,89.63636364,87.81818182,86,83.81818182
宮城県角田市,商業地,100,97.45454545,95.27272727,94.18181818,93.81818182,92.72727273,92.72727273,92.72727273,92.72727273,92.72727273,92.72727273
山形県高畠町,商業地,100,97.81818182,96,94.18181818,92.36363636,91.27272727,90.18181818,89.09090909,88,87.27272727,86.54545455
栃木県市貝町,商業地,100,96,92.36363636,89.45454545,86.90909091,84.36363636,81.45454545,79.27272727,76.72727273,74.18181818,71.63636364
鳥取県岩美町,商業地,100,97.81818182,96.36363636,95.63636364,94.90909091,94.54545455,93.45454545,92.72727273,92,91.27272727,90.90909091
島根県浜田市,住宅地,100,98.60774818,97.57869249,96.73123487,96.09564165,95.55084746,94.88498789,94.24939467,93.67433414,92.78450363,91.70096852
兵庫県高砂市,工業地,100,99.63702359,99.8185118,100.7259528,101.814882,102.9038113,103.4482759,104.1742287,105.4446461,107.8039927,111.4337568
新潟県新潟市北区,住宅地,100,99.375,99.15322581,99.47580645,100.9798387,101.9677419,102.4758065,103.1572581,104.233871,105.5846774,107.0967742
宮崎県日向市,住宅地,100,99.92743106,100.0362845,100.1451379,100.3265602,100.6531205,100.6894049,101.0522496,101.6328012,102.5036284,104.0638607
栃木県大田原市,住宅地,100,99.18478261,98.55072464,98.09782609,97.82608696,97.55434783,97.01086957,96.73913043,96.73913043,96.92028986,97.10144928
栃木県矢板市,住宅地,100,97.2826087,94.74637681,92.57246377,90.39855072,88.4057971,86.41304348,84.7826087,83.33333333,82.06521739,81.15942029
新潟県見附市,住宅地,100,98.1884058,96.4673913,94.92753623,93.75,92.66304348,91.21376812,90.76086957,90.30797101,90.2173913,90.76086957
山梨県富士川町,住宅地,100,98.00724638,96.55797101,95.65217391,94.74637681,93.84057971,92.57246377,91.30434783,90.2173913,89.13043478,88.04347826
岐阜県恵那市,住宅地,100,99.63768116,99.27536232,98.67149758,98.30917874,97.82608696,96.73913043,96.1352657,95.89371981,95.77294686,95.65217391
山形県村山市,商業地,100,96.73913043,93.47826087,90.94202899,88.76811594,86.5942029,84.42028986,82.24637681,80.79710145,79.71014493,78.98550725
群馬県藤岡市,住宅地,100,98.71279163,97.62670957,96.54062751,95.45454545,94.40868866,93.40305712,92.63877715,91.99517297,91.47224457,91.06999195
茨城県小美玉市,商業地,100,98.73417722,98.01084991,97.2875226,96.74502712,96.38336347,96.02169982,95.84086799,95.47920434,95.29837251,95.29837251
山梨県甲州市,住宅地,100,96.92863595,95.21228546,93.67660343,92.14092141,90.96657633,89.97289973,89.1598916,88.34688347,87.53387534,86.72086721
福島県塙町,商業地,100,98.55595668,96.75090253,95.30685921,93.86281588,92.41877256,90.97472924,89.16967509,87.36462094,85.55956679,83.75451264
佐賀県多久市,商業地,100,96.02888087,94.58483755,93.50180505,92.77978339,91.6967509,90.61371841,90.25270758,89.89169675,89.53068592,89.16967509
三重県四日市市,工業地,100,98.73782907,97.76415435,97.22322395,97.04291381,97.18716192,96.82654165,96.82654165,98.73782907,100.9376127,103.3898305
高知県香南市,住宅地,100,99.03846154,98.4375,97.83653846,97.23557692,96.875,96.15384615,95.55288462,95.19230769,94.83173077,94.47115385
三重県伊賀市,住宅地,100,97.25904291,94.54055268,91.97933049,89.6427769,87.84542799,85.75600989,84.49786565,83.91372725,83.59919119,83.35879578
島根県出雲市,住宅地,100,98.64440255,97.87234043,97.23942903,96.8309543,96.55714157,96.14866685,95.91974145,95.96462878,96.23395278,96.77260077
岐阜県大垣市,工業地,100,100,100,100,100,100,99.28315412,99.28315412,100.7168459,102.5089606,106.09319
山梨県西桂町,住宅地,100,98.2078853,96.41577061,94.62365591,93.18996416,91.39784946,89.60573477,88.17204301,86.73835125,85.66308244,84.58781362
兵庫県香美町,住宅地,100,93.18996416,86.73835125,81.00358423,75.98566308,71.32616487,67.38351254,63.79928315,61.64874552,60.21505376,59.13978495
佐賀県武雄市,住宅地,100,98.56630824,97.61051374,96.89366786,96.41577061,96.05734767,95.81839904,95.69892473,96.05734767,96.53524492,99.28315412
福島県川俣町,商業地,100,99.28315412,98.2078853,97.49103943,96.77419355,95.69892473,94.26523297,92.83154122,91.39784946,89.96415771,88.53046595
京都府福知山市,工業地,100,98.21428571,96.78571429,95.35714286,94.28571429,93.21428571,92.14285714,91.42857143,91.07142857,91.07142857,91.42857143
岐阜県富加町,商業地,100,97.5,95.35714286,92.85714286,91.42857143,90,87.85714286,87.14285714,86.42857143,85.71428571,85.35714286
福岡県鞍手町,商業地,100,98.92857143,97.85714286,96.78571429,96.07142857,96.07142857,97.85714286,99.28571429,100.7142857,101.7857143,102.5
三重県桑名市,工業地,100,98.57397504,97.50445633,96.96969697,96.61319073,96.61319073,96.25668449,96.25668449,97.32620321,98.93048128,100.7130125
熊本県菊池市,商業地,100,98.33729216,97.26840855,96.79334917,96.31828979,96.0807601,95.8432304,95.8432304,95.72446556,95.96199525,96.43705463
福岡県柳川市,住宅地,100,98.39762611,97.15133531,96.2611276,95.37091988,94.59940653,93.59050445,92.87833828,92.75964392,92.93768546,93.47181009
岩手県八幡平市,商業地,100,96.44128114,93.59430605,91.10320285,88.96797153,87.1886121,85.40925267,83.98576512,82.20640569,81.13879004,80.78291815
群馬県榛東村,商業地,100,99.28825623,98.93238434,98.57651246,97.86476868,97.15302491,95.37366548,93.59430605,92.17081851,91.10320285,90.74733096
長野県小海町,商業地,100,96.08540925,93.59430605,91.45907473,89.32384342,87.1886121,85.40925267,83.62989324,82.20640569,80.78291815,79.3594306
兵庫県丹波市,商業地,100,97.15302491,95.01779359,93.59430605,92.64531435,92.05219454,91.45907473,91.45907473,91.5776987,92.17081851,92.88256228
青森県弘前市,住宅地,100,98.68148148,98.47407407,98.31111111,98.19259259,98.45925926,98.17777778,98.17777778,98.25185185,98.78518519,99.67407407
山形県新庄市,住宅地,100,97.98578199,96.09004739,94.54976303,93.00947867,92.18009479,91.46919431,90.75829384,90.63981043,90.52132701,90.4028436
岐阜県池田町,住宅地,100,97.69094139,94.84902309,92.18472469,89.52042629,87.38898757,85.43516874,84.19182948,83.48134991,83.12611012,82.77087034
山形県寒河江市,住宅地,100,98.8179669,97.87234043,97.39952719,97.16312057,97.63593381,98.10874704,98.8179669,99.76359338,100.7092199,101.536643
山梨県忍野村,商業地,100,100,100,100,100,100.7092199,100.7092199,100.7092199,100.7092199,100.7092199,101.4184397
宮崎県綾町,商業地,100,100,100,100,99.29078014,98.58156028,97.87234043,97.16312057,96.45390071,95.74468085,95.03546099
新潟県阿賀野市,商業地,100,98.40707965,96.99115044,95.57522124,94.15929204,92.92035398,91.68141593,90.44247788,89.20353982,87.96460177,86.90265487
鹿児島県日置市,商業地,100,95.75221239,92.03539823,89.91150442,88.31858407,87.43362832,86.72566372,86.01769912,85.48672566,84.42477876,83.18584071
岩手県滝沢市,住宅地,100,100.0588928,100,99.88221437,100.4711425,101.6489988,102.2968198,103.180212,104.6525324,108.6572438,112.7208481
